ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,random
A-6777,MapQuest,241,3,12/11/2016 20:43,12/11/2016 21:28,38.754299,-121.263947,,,0.01,Lane blocked due to accident on I-80 Eastbound at Exits 105A 105B Atlantic St.,,I-80 E,R,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,12/11/2016 20:35,48.2,,100,30.16,7,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.898081985
A-2084,MapQuest,201,2,7/4/2016 20:08,7/4/2016 21:23,38.465397,-121.371849,,,0,Accident on Elk Grove Florin Rd at Vintage Park Dr.,,Vintage Park Dr,R,Sacramento,Sacramento,CA,95829,US,US/Pacific,KMHR,7/4/2016 19:45,78.8,,44,29.89,10,SSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.34980277
A-9044,MapQuest,201,3,12/30/2016 0:20,12/30/2016 0:49,38.247875,-122.073082,,,0.01,Accident on I-80 Westbound at Exits 44 44B Oliver Rd.,,I-80 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,12/30/2016 0:18,35.6,,100,30.11,2.5,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.635347916
A-8357,MapQuest,201,2,12/23/2016 13:57,12/23/2016 14:27,38.725319,-121.290314,,,0.01,Accident on Riverside Ave at I-80.,1067,Riverside Ave,L,Roseville,Placer,CA,95678-5134,US,US/Pacific,KMCC,12/23/2016 13:50,48.2,,93,29.79,5,SSE,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.284584608
A-4798,MapQuest,201,2,7/30/2016 5:34,7/30/2016 6:04,37.727322,-122.402733,,,0,Accident on US-101 Southbound at Exits 430A 430B 431 I-280.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,7/30/2016 5:56,54,,93,29.8,10,WNW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.749614378
A-14443,MapQuest,201,2,11/1/2016 14:22,11/1/2016 14:50,38.003868,-122.042107,,,0.01,Right hand shoulder blocked due to accident on CA-242 Northbound at Exits 3B 3C CA-4.,,CA-4 W,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,11/1/2016 13:53,63,,56,30.06,10,NW,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.193625301
A-14447,MapQuest,241,3,11/1/2016 14:49,11/1/2016 15:19,37.756187,-121.962784,,,0.01,#1 lane blocked due to accident on I-680 Northbound at Exit 34 Bollinger Canyon Rd.,,I-680 N,R,San Ramon,Contra Costa,CA,94583,US,US/Pacific,KLVK,11/1/2016 14:53,64,,50,30.08,10,Variable,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.282965918
A-32891,MapQuest,201,2,4/4/2016 12:11,4/4/2016 12:41,37.250729,-121.910713,,,0,Accident on CA-85 Northbound at Exit 8 Camden Ave.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,4/4/2016 11:50,66.2,,60,30.25,10,NW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.293618482
A-21403,MapQuest,201,3,9/21/2016 20:50,9/21/2016 21:18,38.663536,-121.315125,,,0,Right hand shoulder blocked due to accident on Madison Ave at Millburn St.,5300,Millburn St,R,Carmichael,Sacramento,CA,95608-6318,US,US/Pacific,KMCC,9/21/2016 20:55,62.6,,52,29.86,10,SSE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Night,Night,Night,0.05329594
A-14695,MapQuest,201,3,11/2/2016 20:18,11/2/2016 20:48,37.589836,-121.870255,,,0.01,Right hand shoulder blocked due to accident on I-680 Northbound at Exits 21 21A 21B CA-84.,,I-680 N,R,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,11/2/2016 19:53,59,,72,30.18,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.615758686
A-12415,MapQuest,201,2,1/24/2017 4:17,1/24/2017 5:01,38.210335,-122.547356,,,0,Right hand shoulder blocked due to accident on Lakeville Hwy both ways at Old Lakeville Road No 1.,5101,Old Lakeville Road No 1,L,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,1/24/2017 4:15,44.6,42.2,81,29.96,10,East,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.467663568
A-34673,MapQuest,241,3,4/14/2016 15:05,4/14/2016 15:35,37.824085,-122.267754,,,0.01,One lane blocked due to accident on I-580 Westbound at Exits 19B 19C 19D 20 I-980.,,I-580 E,R,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,4/14/2016 14:53,64,,50,30.15,10,West,19.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.290544444
A-34795,MapQuest,201,3,4/17/2016 7:50,4/17/2016 11:05,38.416264,-121.897232,,,0.01,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 60 / O'Day Rd. Expect delays.,,Midway Rd,R,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,4/17/2016 7:55,53.6,,77,30.07,10,NNE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.054948457
A-15686,MapQuest,201,3,11/8/2016 9:47,11/8/2016 10:16,38.244759,-122.081543,,,0.01,Accident on I-80 Westbound at Exits 44 44B Oliver Rd.,,I-80 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,11/8/2016 9:58,66.4,,70,30.19,10,NE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.233401803
A-3622,MapQuest,201,3,7/21/2016 3:47,7/21/2016 4:47,38.052589,-122.227448,,,0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 27 Pomona St.,,I-80 E,R,Crockett,Contra Costa,CA,94525,US,US/Pacific,KCCR,7/21/2016 3:53,57.9,,75,29.98,10,South,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.521147246
A-15588,MapQuest,201,3,11/7/2016 19:43,11/7/2016 20:11,37.644245,-122.09359,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 27 CA-92 Jackson St.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,11/7/2016 19:54,66,,65,30.15,10,NNE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.420649616
A-2839,MapQuest,201,2,7/12/2016 16:12,7/12/2016 17:27,38.929756,-121.088661,,,0,Accident on Hulbert Way at CA-49 Grass Valley Hwy.,,Hulbert Way,R,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,7/12/2016 16:15,87.8,,17,29.97,10,SW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.704777797
A-9234,MapQuest,201,3,1/2/2017 15:08,1/2/2017 15:53,37.327217,-121.881058,,,0.61,Right hand shoulder closed due to accident on I-280 Northbound between Exits 1 1B 2 11th St and Exit 2A 4th St.,671,S 3rd St,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,1/2/2017 14:53,50,,77,30.04,10,ESE,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.047463862
A-3815,MapQuest,201,2,7/22/2016 12:29,7/22/2016 12:59,37.468521,-122.292183,,,0,Right hand shoulder blocked due to accident on Edgewood Rd Westbound before I-280.,,Junipero Serra Fwy N,R,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,7/22/2016 12:47,73.4,,50,30.13,10,NNW,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.654908938
A-30308,MapQuest,245,3,9/7/2016 10:30,9/7/2016 11:00,37.3363,-121.857147,,,0,Two lanes blocked due to accident on I-280 Northbound at Exit 1A McLaughlin Ave.,,McLaughlin Ave,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,9/7/2016 10:47,78.8,,39,29.94,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.167226847
A-15197,MapQuest,241,2,11/4/2016 22:33,11/4/2016 23:02,37.257954,-122.093964,,,0.01,One lane blocked due to accident on CA-9 Big Basin Way Northbound at Redwood Gulch Rd.,24550,Big Basin Way,L,Saratoga,Santa Clara,CA,95070-9704,US,US/Pacific,KSJC,11/4/2016 22:53,59,,72,30.13,10,Calm,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.418695399
A-6736,MapQuest,241,3,12/11/2016 3:11,12/11/2016 3:55,37.608665,-122.068161,,,0.01,#1 lane blocked due to accident on I-880 Southbound at Exit 24 Whipple Rd.,,Nimitz Fwy S,R,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,12/11/2016 2:54,51.1,,83,30.19,10,East,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.565367212
A-29272,MapQuest,201,2,8/30/2016 11:45,8/30/2016 12:30,37.518948,-122.330307,,,0,#1 lane blocked due to accident on CA-92 Eastbound after Exit 9B De Anza Blvd.,,CA-92 E,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,8/30/2016 11:47,69.8,,68,30.02,10,NE,8.1,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.86167546
A-8157,MapQuest,201,3,12/22/2016 8:09,12/22/2016 8:54,37.690571,-122.093239,,,0.01,Accident on I-580 Eastbound at Exits 34 35 I-238.,,Castro Valley Blvd,R,Castro Valley,Alameda,CA,94546,US,US/Pacific,KHWD,12/22/2016 7:54,39.9,36.7,70,30.04,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.010064631
A-7939,MapQuest,201,2,12/20/2016 18:56,12/20/2016 19:26,37.529556,-122.330666,,,0.01,Accident on CA-92 Eastbound at Exit 10 Hillsdale Blvd.,,CA-92 E,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,12/20/2016 19:00,50,,66,30.23,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.336638609
A-37437,MapQuest,229,2,5/4/2016 18:42,5/4/2016 19:42,36.775539,-121.718765,,,0.01,Slow traffic due to accident on CA-156 Eastbound near Monte del Lago.,14717,Highway 156,L,Salinas,Monterey,CA,93907,US,US/Pacific,KSNS,5/4/2016 18:53,60.1,,62,29.91,10,West,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.156050327
A-6431,MapQuest,201,3,12/9/2016 3:00,12/9/2016 3:44,37.828934,-122.29377,,,0.01,Slow lane blocked due to accident on I-580 Westbound at Exits 8B 19A I-80 I-580.,,I-580 E,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,12/9/2016 2:53,57,,100,30.21,10,SE,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.894816011
A-32748,MapQuest,201,3,4/3/2016 9:02,4/3/2016 9:41,37.631477,-122.084183,,,0,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 26 Tennyson Rd. Expect delays.,,W Tennyson Rd,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,4/3/2016 8:54,53.1,,80,30.16,10,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.314373395
A-3925,MapQuest,201,3,7/23/2016 5:46,7/23/2016 6:16,37.367962,-121.846008,,,0,Lane blocked due to accident on I-680 Northbound at Exit 2B McKee Rd.,,I-680 N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,7/23/2016 6:47,59,,77,30,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.39951986
A-4869,MapQuest,201,3,7/30/2016 15:59,7/30/2016 17:29,38.243652,-122.08345,,,0,Accident on I-80 Eastbound at Exits 43 44A Abernathy Rd.,,I-80 E,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,7/30/2016 15:58,88.7,,30,29.74,10,SW,25.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.067479311
A-30318,MapQuest,201,2,9/7/2016 11:07,9/7/2016 11:37,38.550488,-121.427864,,,0,#2 lane blocked due to accident on US-50 Eastbound at 65th St.,,US-50 E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,9/7/2016 10:53,81,,31,29.92,10,NNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.279419528
A-14694,MapQuest,201,3,11/2/2016 20:18,11/2/2016 20:48,37.778069,-122.401993,,,0.01,Accident on I-80 Westbound at Exits 2 2A Harrison St.,,I-80 W,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,11/2/2016 19:53,61,,75,30.17,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.210011787
A-12114,MapQuest,201,2,1/21/2017 9:35,1/21/2017 10:20,39.175533,-121.029625,,,0,Accident on Brooks Rd at Rattlesnake Rd.,14205,Rattlesnake Rd,R,Grass Valley,Nevada,CA,95945-8814,US,US/Pacific,KGOO,1/21/2017 9:35,35.6,30.7,100,29.73,0.2,South,5.8,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.024865636
A-34818,MapQuest,201,2,4/17/2016 15:55,4/17/2016 17:25,37.788448,-122.251205,,,0,Accident on 5th Ave Southbound at I-880.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,4/17/2016 15:53,80.1,,39,29.99,10,WNW,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.396222143
A-35417,MapQuest,201,2,4/20/2016 20:18,4/20/2016 21:33,38.510849,-121.370178,,,0.01,Accident on Watt Ave at Elder Creek Rd.,,S Watt Ave,R,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,4/20/2016 19:53,69.1,,44,29.88,10,SW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.392632717
A-20743,MapQuest,201,3,9/18/2016 2:10,9/18/2016 2:40,37.336628,-121.933609,,,0,Accident on I-880 Southbound at Exit 2 CA-82 The Alameda.,,I-880 S,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,9/18/2016 1:53,63,,81,29.94,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.81159444
A-38926,MapQuest,241,2,5/18/2016 14:59,5/18/2016 15:29,37.824413,-122.268509,,,0,Lane blocked and right hand shoulder blocked due to accident on CA-24 Westbound at Exits 2 2B I-580.,,I-580 W,R,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,5/18/2016 14:53,73,,51,29.94,10,WNW,19.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.656744902
A-31298,MapQuest,201,2,3/24/2016 9:58,3/24/2016 10:28,37.568157,-122.311195,,,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 416 3rd Ave.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,3/24/2016 9:47,55.4,,77,30.29,10,Variable,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.053859328
A-2333,MapQuest,201,2,7/7/2016 0:19,7/7/2016 1:19,38.601826,-121.505997,,,0,#2 lane blocked due to accident on Jedediah Smith Recreation Trl Southbound at Discovery Park Dr.,,Jedediah Smith Recreation Trl,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,7/7/2016 0:15,62.6,,63,29.9,10,SSE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.171269187
A-31125,MapQuest,201,2,3/22/2016 17:44,3/22/2016 22:14,38.713371,-121.364571,,,0.01,Accident on Elverta Rd at Walerga Rd.,7933,Walerga Rd,L,Antelope,Sacramento,CA,95843-5728,US,US/Pacific,KMCC,3/22/2016 17:50,60.8,,42,30.21,9,North,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.513750832
A-7438,MapQuest,201,2,12/16/2016 12:28,12/16/2016 12:58,37.373634,-121.927773,,,0.01,Accident on US-101 Northbound at Exits 390 391 CA-87 Guadalupe Pkwy.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,12/16/2016 12:53,54,,53,29.94,10,NW,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.0518857
A-19705,MapQuest,201,2,9/13/2016 7:55,9/13/2016 8:40,38.660831,-121.337288,,,0,Accident on Madison Ave Westbound at Garfield Ave.,5499,Madison Ave,L,Sacramento,Sacramento,CA,95841-3111,US,US/Pacific,KMCC,9/13/2016 7:55,55.4,,77,29.91,7,ESE,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.84983079
A-11947,MapQuest,201,3,1/20/2017 8:50,1/20/2017 9:20,37.342869,-121.925583,,,0.01,Right hand shoulder blocked due to accident on I-880 Northbound before Exit 2 CA-82 The Alameda.,,I-880 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,1/20/2017 8:53,48.9,,90,29.38,10,East,8.1,0.07,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.473958627
A-3280,MapQuest,201,3,7/16/2016 6:09,7/16/2016 6:54,37.358604,-121.84024,,,0,Accident on I-680 Northbound at Exits 1D 2A CA-130 Alum Rock Ave. On the median.,,I-680 N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,7/16/2016 6:48,57.2,,82,29.91,10,SSE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.409541211
A-38397,MapQuest,201,3,5/12/2016 15:40,5/12/2016 16:55,38.280281,-121.456879,,,0.01,Right hand shoulder blocked due to accident on I-5 Northbound before Exit 498 County Hwy-E13 Twin Cities Rd.,,I-5 N,R,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,5/12/2016 15:53,89.1,,31,29.92,10,SW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.159536023
A-5438,MapQuest,201,2,12/3/2016 4:47,12/3/2016 5:16,37.576977,-122.320488,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 417A Bayshore Blvd.,,US-101 N,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,12/3/2016 4:56,46.9,,74,30.24,10,Calm,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.204833333
A-19692,MapQuest,201,2,9/12/2016 22:25,9/12/2016 23:10,38.588539,-121.383041,,,0,Accident on Watt Ave Northbound at Hurley Way.,,Hurley Way,R,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,9/12/2016 22:50,50,,87,29.82,10,ESE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.747850219
A-21563,MapQuest,201,3,9/22/2016 19:48,9/22/2016 20:17,38.542873,-121.732018,,,0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exits 72 72A 72B Olive Dr.,,I-80 E,R,Davis,Yolo,CA,95616,US,US/Pacific,KEDU,9/22/2016 19:55,68,,35,30,10,WSW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.880153983
A-36343,MapQuest,201,3,4/27/2016 7:37,4/27/2016 8:37,37.826336,-121.290291,,,0.01,Accident on I-5 Southbound at Exit 463 Lathrop Rd.,,E Lathrop Rd,R,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,4/27/2016 7:55,55.9,,72,29.95,10,WSW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.836228836
A-12224,MapQuest,201,3,1/22/2017 14:35,1/22/2017 15:04,37.808498,-122.366852,,,0.01,#1 lane blocked due to accident on I-80 Westbound at Exit 4A Treasure Is.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,1/22/2017 14:53,53.1,,77,29.68,7,South,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.006576475
A-23027,MapQuest,201,2,10/4/2016 10:22,10/4/2016 11:07,37.99205,-121.252777,,,0,Right hand shoulder blocked due to accident on CA-99 Southbound at Exit 256 Cherokee Rd.,,Cherokee Rd,R,Stockton,San Joaquin,CA,95205,US,US/Pacific,KSCK,10/4/2016 9:55,61,,60,30.04,10,North,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.378209138
A-29037,MapQuest,201,2,8/28/2016 22:17,8/28/2016 22:47,38.743996,-121.188789,,,0,Accident on Douglas Blvd both ways at Barton Rd.,6013,Douglas Blvd,L,Granite Bay,Placer,CA,95746-6221,US,US/Pacific,KMCC,8/28/2016 22:10,71.6,,43,30,10,South,8.1,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night,0.151566832
A-22459,MapQuest,201,2,9/29/2016 11:10,9/29/2016 11:55,37.98333,-122.067513,,,0,Right hand shoulder blocked due to accident on Pacheco Blvd at Center Ave.,5840,Pacheco Blvd,R,Pacheco,Contra Costa,CA,94553-5612,US,US/Pacific,KCCR,9/29/2016 10:53,70,,49,30.02,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.801585104
A-16387,MapQuest,201,2,11/11/2016 17:35,11/11/2016 18:05,37.854343,-122.219101,,,0.01,Right hand shoulder blocked due to accident on CA-24 Eastbound at Exit 6 Caldecott Ln.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,11/11/2016 17:53,64.9,,65,30.07,10,NNE,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.724006633
